CODIGO-IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;SG_UF_PROGRAMA;NM_REGIAO;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA
33004102071P2;AGRONOMIA (CIÊNCIA DO SOLO);UNESP-JAB;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( JABOTICABAL );SP;SUDESTE     ;JABOTICABAL          ;ACADÊMICO   
33004102072P9;MEDICINA VETERINÁRIA;UNESP-JAB;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( JABOTICABAL );SP;SUDESTE     ;JABOTICABAL          ;ACADÊMICO   
33004102073P5;ADMINISTRAÇÃO;UNESP-JAB;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( JABOTICABAL );SP;SUDESTE     ;JABOTICABAL          ;PROFISSIONAL
33004110040P5;EDUCAÇÃO;UNESP-MAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA );SP;SUDESTE     ;MARÍLIA              ;ACADÊMICO   
33004110041P1;FILOSOFIA;UNESP-MAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA );SP;SUDESTE     ;MARÍLIA              ;ACADÊMICO   
33004110042P8;CIÊNCIAS SOCIAIS;UNESP-MAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA );SP;SUDESTE     ;MARÍLIA              ;ACADÊMICO   
33004110043P4;CIÊNCIA DA INFORMAÇÃO;UNESP-MAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA );SP;SUDESTE     ;MARÍLIA              ;ACADÊMICO   
33004110044P0;RELAÇÕES INTERNACIONAIS (UNESP - UNICAMP - PUC-SP);UNESP-MAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA );SP;SUDESTE     ;MARÍLIA              ;ACADÊMICO   
33004110045P7;FONOAUDIOLOGIA;UNESP-MAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( MARÍLIA );SP;SUDESTE     ;MARÍLIA              ;ACADÊMICO   
33004129042P3;GEOGRAFIA;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;ACADÊMICO   
33004129043P0;CIÊNCIAS CARTOGRÁFICAS;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;ACADÊMICO   
33004129044P6;EDUCAÇÃO;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;ACADÊMICO   
33004129045P2;FISIOTERAPIA;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;ACADÊMICO   
33004129046P9;MATEMATICA APLICADA E COMPUTACIONAL;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;ACADÊMICO   
33004129047P5;GEOGRAFIA;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137003P3;CIÊNCIAS BIOLÓGICAS (ZOOLOGIA);UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137004P0;GEOGRAFIA;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137005P6;CIÊNCIAS BIOLÓGICAS (BIOLOGIA VEGETAL);UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137031P7;EDUCAÇÃO MATEMÁTICA;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137036P9;GEOCIÊNCIAS E MEIO AMBIENTE;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137041P2;CIÊNCIAS BIOLÓGICAS (MICROBIOLOGIA APLICADA);UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137046P4;CIÊNCIAS BIOLÓGICAS (BIOLOGIA CELULAR E MOLECULAR);UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137062P0;CIÊNCIAS DA MOTRICIDADE;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;BAURU                ;ACADÊMICO   
33004137063P6;FÍSICA;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137064P2;EDUCAÇÃO;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137065P9;MATEMÁTICA;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;PROFISSIONAL
33004137066P5;DESENVOLVIMENTO HUMANO E TECNOLOGIAS;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137067P1;ECOLOGIA E BIODIVERSIDADE;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;RIO CLARO            ;ACADÊMICO   
33004137068P8;EDUCAÇÃO FÍSICA;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNB;UNIVERSIDADE DE BRASÍLIA;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNIJUÍ;UNIV. REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNIJUÍ;UNIV. REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNESP-RC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004137068P8;EDUCAÇÃO FÍSICA;UNESP-BAURU;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BAURU );SP;SUDESTE     ;PRESIDENTE PRUDENTE  ;PROFISSIONAL
33004145070P8;ODONTOLOGIA RESTAURADORA;UNESP-SJC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DOS CAMPOS );SP;SUDESTE     ;SÃO JOSÉ DOS CAMPOS  ;ACADÊMICO   
33004145081P0;BIOPATOLOGIA BUCAL;UNESP-SJC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DOS CAMPOS );SP;SUDESTE     ;SÃO JOSÉ DOS CAMPOS  ;ACADÊMICO   
33004145082P6;CIÊNCIA E TECNOLOGIA APLICADA À ODONTOLOGIA;UNESP-SJC;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DOS CAMPOS );SP;SUDESTE     ;SÃO JOSÉ DOS CAMPOS  ;PROFISSIONAL
33004153015P2;LETRAS;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153023P5;BIOCIÊNCIAS;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153068P9;BIOFÍSICA MOLECULAR;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153069P5;ESTUDOS LINGÜÍSTICOS;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153070P3;ENGENHARIA E CIÊNCIA DE ALIMENTOS;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153071P0;MATEMÁTICA;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153072P6;BIOLOGIA ANIMAL;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153073P2;CIÊNCIA DA COMPUTAÇÃO;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33004153074P9;MICROBIOLOGIA;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153077P8;QUÍMICA;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004153078P4;ENSINO E PROCESSOS FORMATIVOS;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );SP;SUDESTE     ;SÃO JOSÉ DO RIO PRETO;ACADÊMICO   
33004161001P7;BIODIVERSIDADE DE AMBIENTES COSTEIROS;UNESP-SV;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO VICENTE );SP;SUDESTE     ;SÃO VICENTE          ;ACADÊMICO   
33004170001P6;CIÊNCIAS AMBIENTAIS;UNESP-SOR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SOROCABA );SP;SUDESTE     ;SOROCABA             ;ACADÊMICO   
33004170002P2;ENGENHARIA ELÉTRICA;UNESP-SOR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SOROCABA );SP;SUDESTE     ;SOROCABA             ;ACADÊMICO   
33004188001P8;AGRONEGÓCIO E DESENVOLVIMENTO;UNESP-TUPÃ;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( TUPÃ );SP;SUDESTE     ;TUPÃ                 ;ACADÊMICO   
33005010001P9;EDUCAÇÃO: HISTÓRIA, POLÍTICA, SOCIEDADE;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010002P5;EDUCAÇÃO (PSICOLOGIA DA EDUCAÇÃO);PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010003P1;EDUCAÇÃO (CURRÍCULO);PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010005P4;EDUCAÇÃO MATEMÁTICA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010006P0;CIÊNCIAS SOCIAIS;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010008P3;FILOSOFIA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010009P0;CIÊNCIA DA RELIGIÃO;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010010P8;HISTÓRIA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010011P4;ECONOMIA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010013P7;PSICOLOGIA (PSICOLOGIA SOCIAL);PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010014P3;PSICOLOGIA (PSICOLOGIA CLÍNICA);PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010017P2;ADMINISTRAÇÃO;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010018P9;CIÊNCIAS CONTÁBEIS E ATUARIAIS;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010019P5;DIREITO;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010020P3;SERVIÇO SOCIAL;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010021P0;COMUNICAÇÃO E SEMIÓTICA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010022P6;LÍNGUA PORTUGUESA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010023P2;LINGÜÍSTICA APLICADA E ESTUDOS DA LINGUAGEM;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010024P9;FONOAUDIOLOGIA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010026P1;PSICOLOGIA EXPERIMENTAL: ANÁLISE DO COMPORTAMENTO;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010027P8;HISTÓRIA DA CIÊNCIA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010029P0;LITERATURA E CRÍTICA LITERÁRIA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010032P1;TECNOLOGIAS DA INTELIGÊNCIA E DESIGN DIGITAL;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010033P8;TEOLOGIA;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33005010034P4;EDUCAÇÃO NAS PROFISSÕES DA SAÚDE;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SOROCABA             ;PROFISSIONAL
33005010037P3;EDUCAÇÃO: FORMAÇÃO DE FORMADORES;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;PROFISSIONAL
33005010045P6;DESENVOLVIMENTO DE JOGOS DIGITAIS;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;PROFISSIONAL
33006016002P8;PSICOLOGIA;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;ACADÊMICO   
33006016005P7;EDUCAÇÃO;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;ACADÊMICO   
33006016010P0;ARQUITETURA E URBANISMO;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;ACADÊMICO   
33006016011P7;GESTÃO DE REDES DE TELECOMUNICAÇÕES;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;PROFISSIONAL
33006016013P0;CIÊNCIAS DA RELIGIÃO;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;ACADÊMICO   
33006016014P6;SISTEMAS DE INFRAESTRUTURA URBANA;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;ACADÊMICO   
33006016015P2;CIÊNCIAS DA SAÚDE;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;ACADÊMICO   
33006016016P9;LINGUAGENS, MÍDIA E ARTE;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;ACADÊMICO   
33006016017P5;SUSTENTABILIDADE;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;SP;SUDESTE     ;CAMPINAS             ;ACADÊMICO   
33007012001P8;EDUCAÇÃO;UNIMEP;UNIVERSIDADE METODISTA DE PIRACICABA;SP;SUDESTE     ;PIRACICABA           ;ACADÊMICO   
33007012004P7;ENGENHARIA DE PRODUÇÃO;UNIMEP;UNIVERSIDADE METODISTA DE PIRACICABA;SP;SUDESTE     ;SANTA BÁRBARA D'OESTE;ACADÊMICO   
33007012005P3;DIREITO;UNIMEP;UNIVERSIDADE METODISTA DE PIRACICABA;SP;SUDESTE     ;PIRACICABA           ;ACADÊMICO   
33007012008P2;ADMINISTRAÇÃO;UNIMEP;UNIVERSIDADE METODISTA DE PIRACICABA;SP;SUDESTE     ;PIRACICABA           ;PROFISSIONAL
33007012010P7;ADMINISTRAÇÃO;UNIMEP;UNIVERSIDADE METODISTA DE PIRACICABA;SP;SUDESTE     ;PIRACICABA           ;ACADÊMICO   
33007012011P3;CIÊNCIAS DO MOVIMENTO HUMANO;UNIMEP;UNIVERSIDADE METODISTA DE PIRACICABA;SP;SUDESTE     ;PIRACICABA           ;ACADÊMICO   
33008019005P0;BIOTECNOLOGIA;UMC;UNIVERSIDADE DE MOGI DAS CRUZES;SP;SUDESTE     ;MOGI DAS CRUZES      ;ACADÊMICO   
33008019006P6;ENGENHARIA BIOMÉDICA;UMC;UNIVERSIDADE DE MOGI DAS CRUZES;SP;SUDESTE     ;MOGI DAS CRUZES      ;ACADÊMICO   
33008019007P2;CIÊNCIA E TECNOLOGIA EM SAÚDE;UMC;UNIVERSIDADE DE MOGI DAS CRUZES;SP;SUDESTE     ;MOGI DAS CRUZES      ;PROFISSIONAL
33008019008P9;POLÍTICAS PÚBLICAS;UMC;UNIVERSIDADE DE MOGI DAS CRUZES;SP;SUDESTE     ;MOGI DAS CRUZES      ;ACADÊMICO   
33009015001P0;CIÊNCIAS BIOLÓGICAS (BIOLOGIA MOLECULAR);UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33009015002P7;FARMACOLOGIA;UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33009015003P3;MICROBIOLOGIA E IMUNOLOGIA;UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33009015006P2;PATOLOGIA;UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33009015007P9;MEDICINA (CARDIOLOGIA);UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
33009015009P1;CIÊNCIA CIRÚRGICA INTERDISCIPLINAR;UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;SP;SUDESTE     ;SÃO PAULO            ;ACADÊMICO   
